"BsmtFin.SF.1","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Mas.Vnr.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.Type.2","NOM.Alley","Fireplace.Qu","NOM.Garage.Type","NOM.Garage.Year","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","NOM.Pool","Fence","Lot.Frontage","Lot.Area","NOM.MS.SubClass","NOM.MS.Zoning","NOM.Street","NOM.Lot.Shape","NOM.Land.Contour","NOM.Lot.Config","NOM.Land.Slope","NOM.Neighborhood","NOM.Condition.1","NOM.Bldg.Type","NOM.House.Style","Overall.Qual","Overall.Cond","NOM.Year.Built","NOM.Year.Remod.Add","NOM.Roof.Style","NOM.Roof.Matl","NOM.Exterior.1st","NOM.Exterior.2nd","NOM.Mas.Vnr.Type","Exter.Qual","Exter.Cond","NOM.Foundation","NOM.Heating","Heating.QC","NOM.Central.Air","NOM.Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","NOM.Functional","Fireplaces","NOM.Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Mo.Sold","Yr.Sold","NOM.Sale.Type","NOM.Sale.Condition","SalePrice"
416,0,409,825,252,0,0,2,2,0,3,1,"None",4,"Attchd","Bet.1966.1992",2,2,495,2,2,"yes",1,78.3264675656184,14803,60,"RL","Pave","IR1","Lvl","CulDSac","Gtl","NWAmes","Norm","1Fam","2Story",6,5,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","HdBoard","HdBoard","BrkFace",2,2,"CBlock","GasA",3,"Y","Standard",1097,896,0,1993,2,1,4,1,2,8,"Typ",1,"Paved",0,66,0,0,0,6,2006,"WD ","Normal",190000
915,0,135,1050,0,1,0,2,2,0,3,1,"None",0,"Attchd","Bef.1966",1,1,368,2,2,"yes",0,70.9212746908118,10659,20,"RL","Pave","IR1","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,6,"Bet.1959.1987","Bet.1956.1986","Hip","CompShg","Wd Sdng","Wd Sdng","None",2,2,"CBlock","GasA",2,"Y","Standard",1050,0,0,1050,1,0,3,1,2,6,"Typ",0,"Paved",0,319,0,0,0,1,2006,"COD","Normal",136500
901,252,34,1187,0,1,0,2,2,1,5,4,"None",3,"Attchd","Bef.1966",2,1,299,2,2,"yes",2,80,8800,190,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","NotNorm","2fmCon","1Story",6,7,"Bet.1959.1987","Bet.1986.2006","Hip","CompShg","BrkFace","VinylSd","None",2,3,"PConc","GasA",4,"Y","Standard",1565,0,0,1565,2,0,3,1,3,7,"NotTyp",2,"Paved",200,25,211,0,0,6,2006,"WD ","Abnorml",185900
513,0,75,588,105,1,0,2,2,3,5,1,"None",0,"Attchd","Bef.1966",2,1,264,2,2,"yes",0,75,10382,190,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","2fmCon","SLvl",6,5,"Bef.1959","Bet.1956.1986","Hip","CompShg","HdBoard","HdBoard","BrkFace",2,1,"CBlock","GasA",2,"Y","Standard",1095,0,0,1095,1,0,2,1,2,6,"Typ",0,"Paved",0,0,0,0,0,3,2006,"ConLD","Normal",140000
567,28,413,1008,85,0,1,2,2,0,3,4,"None",0,"2Types","Bet.1992.2005",2,2,750,2,2,"yes",1,69,8973,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,7,"Bef.1959","Bet.1986.2006","Gable","CompShg","Plywood","Plywood","BrkFace",2,2,"CBlock","GasA",2,"Y","NotStandard",1053,0,0,1053,1,1,3,1,4,6,"Typ",0,"Paved",0,80,0,180,0,7,2006,"WD ","Abnorml",150000
632,0,616,1248,88,1,0,2,2,0,5,1,"None",0,"Attchd","Bef.1966",1,1,286,2,2,"yes",2,80,10800,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,7,"Bet.1959.1987","Bet.1956.1986","Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",2,2,"CBlock","GasA",4,"Y","Standard",1248,0,0,1248,1,0,3,1,2,6,"Typ",0,"Paved",0,0,0,0,0,5,2006,"WD ","Normal",151500
574,0,242,816,0,1,0,2,2,0,4,1,"None",2,"Attchd","Bef.1966",1,1,240,2,2,"yes",2,60,8550,30,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",6,8,"Bef.1959","Bef.1956","Gable","CompShg","MetalSd","MetalSd","None",2,2,"CBlock","GasA",4,"Y","Standard",816,0,0,816,1,0,2,1,2,4,"Typ",1,"Paved",228,0,40,0,0,7,2006,"WD ","Normal",129800
0,0,504,504,0,0,0,1,2,0,1,1,"None",0,"Attchd","Bet.1966.1992",1,2,576,2,2,"yes",2,92,7438,50,"RL","Pave","IR1","Lvl","Inside","Gtl","BrkSide","NotNorm","1Fam","1.5Fin",5,8,"Bef.1959","Bet.1986.2006","Gable","CompShg","AsbShng","Plywood","None",2,2,"PConc","GasA",3,"Y","Standard",936,316,0,1252,1,0,3,1,2,5,"Typ",0,"Paved",104,0,0,0,0,6,2006,"WD ","Normal",127000
915,0,336,1251,0,1,0,2,2,1,4,1,"None",4,"Attchd","Bef.1966",1,2,441,2,2,"yes",0,80,9600,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,6,"Bet.1959.1987","Bet.1986.2006","Gable","CompShg","WdShing","Wd Shng","None",2,2,"CBlock","GasA",2,"Y","Standard",1433,0,0,1433,1,0,3,1,2,7,"NotTyp",1,"Paved",144,0,205,0,0,6,2006,"WD ","Normal",161000
996,0,60,1056,144,1,0,2,2,0,5,1,"None",0,"Attchd","Bef.1966",2,1,280,2,2,"yes",0,80,9600,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,5,"Bef.1959","Bef.1956","Gable","CompShg","HdBoard","HdBoard","Stone",2,2,"CBlock","GasA",4,"Y","NotStandard",1216,0,0,1216,1,0,3,1,2,7,"Typ",0,"Paved",0,0,0,0,0,5,2006,"WD ","Normal",135000
403,165,238,806,0,1,0,2,2,0,4,3,"None",3,"Attchd","Bef.1966",1,1,240,2,2,"yes",2,79,9490,50,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","NotNorm","1Fam","1.5Fin",6,7,"Bef.1959","Bef.1956","Gable","CompShg","Wd Sdng","Wd Sdng","None",2,2,"CBlock","GasA",2,"Y","NotStandard",958,620,0,1578,1,0,3,1,1,5,"Typ",2,"Paved",0,0,32,0,0,8,2006,"WD ","Normal",133000
0,0,704,704,0,0,0,2,2,0,1,1,"None",4,"Attchd","Bef.1966",1,1,234,2,2,"yes",2,79,9462,60,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","2Story",5,6,"Bef.1959","Bet.1956.1986","Gable","CompShg","Wd Sdng","Wd Sdng","None",2,2,"CBlock","GasA",3,"Y","NotStandard",1024,704,0,1728,1,1,3,1,2,7,"NotTyp",1,"Paved",245,60,0,0,0,7,2006,"WD ","Normal",137000
600,0,635,1235,203,0,0,2,2,0,3,1,"None",0,"Attchd","Bef.1966",1,2,480,2,2,"yes",1,85,8500,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,3,"Bet.1959.1987","Bet.1956.1986","Hip","CompShg","HdBoard","HdBoard","BrkCmn",2,2,"CBlock","GasA",2,"Y","Standard",1235,0,0,1235,1,0,2,1,2,6,"Typ",0,"Paved",0,0,0,0,0,12,2006,"WD ","Abnorml",98600
1036,184,140,1360,0,1,1,2,2,0,6,2,"None",5,"Detchd","Bef.1966",1,2,795,2,2,"no",3,174,25419,75,"RL","Pave","Reg","Lvl","Corner","Gtl","NAmes","NotNorm","1Fam","2Story",8,4,"Bef.1959","Bet.1986.2006","Gable","CompShg","Stucco","Stucco","None",3,3,"PConc","GasA",3,"Y","Standard",1360,1360,392,3112,2,0,4,1,3,8,"Typ",1,"Paved",0,16,552,0,0,3,2006,"WD ","Abnorml",235000
803,0,303,1106,120,1,0,2,2,2,5,1,"None",0,"Attchd","Bef.1966",1,2,540,2,2,"yes",1,70,7728,90,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","Duplex","SLvl",5,6,"Bet.1959.1987","Bet.1956.1986","Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",2,2,"CBlock","GasA",2,"Y","Standard",1190,0,0,1190,1,0,3,1,2,6,"Typ",0,"Paved",0,18,0,0,0,5,2006,"WD ","Normal",132500
748,294,102,1144,128,1,0,2,2,2,5,4,"None",3,"Attchd","Bef.1966",2,1,796,2,2,"yes",0,70,8163,80,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","SLvl",5,6,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","HdBoard","HdBoard","BrkFace",2,3,"CBlock","GasA",2,"Y","Standard",1144,0,0,1144,1,0,3,1,2,6,"Typ",1,"Paved",86,0,0,0,0,3,2006,"WD ","Normal",143000
623,0,556,1179,0,0,0,1,2,1,4,1,"None",4,"Attchd","Bef.1966",2,1,331,2,2,"yes",3,70,8400,20,"RL","Pave","Reg","Lvl","Corner","Gtl","NAmes","NotNorm","1Fam","1Story",5,5,"Bef.1959","Bet.1956.1986","Gable","CompShg","BrkFace","BrkFace","None",2,2,"CBlock","GasA",3,"Y","Standard",1364,0,0,1364,1,1,3,1,2,6,"Typ",1,"Paved",0,60,0,0,0,3,2006,"WD ","Normal",132000
914,0,210,1124,0,1,0,2,2,2,4,1,"None",3,"Attchd","Bef.1966",4,1,353,2,2,"yes",0,72,10152,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",6,6,"Bef.1959","Bet.1986.2006","Gable","CompShg","Wd Sdng","Wd Sdng","None",2,2,"CBlock","GasA",4,"Y","Standard",1124,0,0,1124,1,0,3,1,2,6,"Typ",1,"Paved",0,211,180,0,142,5,2006,"WD ","Normal",153000
943,0,0,943,0,1,0,3,2,3,6,1,"None",3,"Detchd","Bet.1966.1992",1,2,600,2,2,"yes",0,64.4399439579635,7032,90,"RL","Pave","IR1","Lvl","Corner","Gtl","NAmes","Norm","Duplex","SFoyer",5,5,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","MetalSd","MetalSd","None",2,2,"CBlock","GasA",2,"Y","Standard",943,0,0,943,1,0,2,1,2,4,"Typ",2,"Paved",42,0,0,0,0,12,2006,"WD ","Normal",135960
0,0,216,216,522,0,0,2,2,0,1,1,"None",4,"Attchd","Bef.1966",1,2,400,2,2,"yes",0,75,10170,20,"RL","Pave","Reg","Lvl","Corner","Gtl","NAmes","Norm","1Fam","1Story",6,6,"Bef.1959","Bef.1956","Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",2,2,"CBlock","GasA",2,"Y","Standard",1575,0,0,1575,1,1,2,1,3,5,"Typ",1,"Paved",0,0,0,0,0,6,2006,"WD ","Normal",155000
271,0,30,301,0,0,0,3,2,0,4,1,"None",0,"Detchd","Bet.1992.2005",1,2,684,2,2,"yes",1,55,7700,80,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","SLvl",5,7,"Bef.1959","Bet.1956.1986","Gable","CompShg","VinylSd","VinylSd","None",2,2,"CBlock","GasA",4,"Y","NotStandard",1145,0,0,1145,1,0,3,1,2,6,"NotTyp",0,"Paved",0,0,0,0,0,9,2006,"WD ","Normal",127000
144,912,0,1056,0,1,0,2,2,0,3,4,"None",0,"Attchd","Bef.1966",4,1,300,2,2,"yes",2,80,13600,20,"RL","Pave","Reg","Bnk","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,6,"Bef.1959","Bef.1956","Gable","CompShg","HdBoard","HdBoard","None",2,2,"CBlock","GasA",3,"Y","Standard",1056,0,0,1056,1,1,3,1,2,6,"Typ",0,"Paved",0,0,0,0,0,11,2006,"WD ","Normal",125000
741,0,143,884,0,1,0,2,2,0,3,1,"None",0,"Attchd","Bef.1966",4,1,270,2,2,"yes",0,85,15428,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,6,"Bef.1959","Bet.1986.2006","Hip","CompShg","MetalSd","MetalSd","None",2,2,"CBlock","GasA",4,"Y","Standard",884,0,0,884,1,0,2,1,2,4,"Typ",0,"Paved",0,0,0,0,195,6,2006,"WD ","Normal",142000
494,0,521,1015,0,1,0,2,2,0,3,1,"None",0,"Attchd","Bet.1992.2005",1,2,896,2,2,"yes",0,70,13300,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,5,"Bef.1959","Bet.1986.2006","Hip","CompShg","Wd Sdng","VinylSd","None",2,2,"CBlock","GasA",3,"Y","Standard",1384,0,0,1384,1,0,2,1,2,6,"NotTyp",0,"Paved",75,0,0,323,0,6,2006,"WD ","Normal",159000
1018,0,1153,2171,0,2,0,2,2,1,6,1,"None",4,"Attchd","Bet.1966.1992",2,3,1008,2,2,"yes",0,94,22136,190,"RL","Pave","Reg","Lvl","Inside","Gtl","OldTown","NotNorm","2fmCon","1.5Fin",5,5,"Bef.1959","Bet.1956.1986","Gable","CompShg","MetalSd","MetalSd","None",2,1,"CBlock","GasA",2,"Y","Standard",1392,1248,0,2640,2,1,5,1,2,10,"NotTyp",1,"NotPaved",631,48,148,0,0,7,2006,"WD ","Normal",180000
0,0,1073,1073,0,0,0,2,2,0,1,1,"None",0,"Detchd","Bet.1966.1992",1,1,326,2,2,"yes",0,60,5400,30,"RL","Pave","Reg","Lvl","Corner","Mod","OldTown","Norm","1Fam","1Story",5,6,"Bef.1959","Bet.1956.1986","Gable","CompShg","MetalSd","MetalSd","None",2,2,"BrkTil","GasA",4,"Y","Standard",1073,0,0,1073,1,0,2,1,2,4,"Typ",0,"Paved",0,0,112,0,0,12,2006,"WD ","Abnorml",108480
0,0,715,715,0,0,0,2,2,1,1,1,"Grvl",0,"Detchd","Bet.1966.1992",1,2,660,1,2,"yes",0,60,10914,30,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","NotNorm","1Fam","1Story",3,3,"Bef.1959","Bef.1956","Hip","CompShg","Wd Sdng","Wd Sdng","None",2,1,"CBlock","GasA",1,"N","NotStandard",715,0,0,715,1,0,2,1,2,4,"Typ",0,"NotPaved",0,0,75,0,112,8,2006,"WD ","Normal",68000
821,0,299,1120,0,1,0,2,2,0,3,1,"Grvl",4,"Detchd","Bet.1966.1992",1,2,720,2,2,"yes",0,60,10800,30,"RL","Pave","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1Story",5,6,"Bef.1959","Bef.1956","Hip","CompShg","Stucco","Stucco","None",2,2,"BrkTil","GasA",4,"Y","Standard",1130,0,0,1130,1,0,2,1,2,5,"Typ",1,"Paved",229,0,0,0,0,6,2006,"WD ","Normal",120000
0,0,672,672,0,0,0,2,2,0,1,1,"Grvl",0,"Detchd","Bet.1992.2005",1,3,936,2,2,"yes",2,60,10410,50,"RL","Pave","Reg","Lvl","Corner","Gtl","OldTown","NotNorm","1Fam","1.5Fin",3,4,"Bef.1959","Bef.1956","Gable","CompShg","Wd Sdng","Wd Sdng","None",2,2,"PConc","GasA",2,"Y","Standard",694,520,0,1214,1,0,3,1,2,6,"Typ",0,"Paved",216,0,160,0,0,1,2006,"WD ","Family",105000
643,0,445,1088,101,0,0,2,2,0,3,1,"None",3,"Attchd","Bef.1966",2,2,440,2,2,"yes",1,84,8658,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",6,5,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",2,2,"CBlock","GasA",4,"Y","Standard",1324,0,0,1324,2,0,3,1,2,6,"Typ",1,"Paved",0,138,0,0,0,12,2006,"WD ","Abnorml",160000
580,0,503,1083,379,0,1,2,2,2,5,1,"None",4,"Attchd","Bef.1966",1,1,294,2,2,"yes",0,83,10184,80,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","SLvl",6,5,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","HdBoard","HdBoard","BrkFace",2,2,"CBlock","GasA",2,"Y","Standard",1146,0,0,1146,1,0,3,1,2,6,"Typ",1,"Paved",345,75,0,0,0,6,2006,"WD ","Normal",165000
913,0,400,1313,104,1,0,2,2,0,3,1,"None",3,"Attchd","Bef.1966",2,2,418,2,2,"yes",0,80,10800,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","NotNorm","1Fam","1Story",6,6,"Bet.1959.1987","Bet.1986.2006","Gable","CompShg","HdBoard","HdBoard","BrkFace",2,2,"CBlock","GasA",2,"Y","Standard",1773,0,0,1773,2,0,3,1,2,6,"NotTyp",2,"Paved",355,98,0,0,144,8,2006,"WD ","Normal",183000
0,0,0,0,58,0,0,0,0,0,0,0,"None",4,"Attchd","Bef.1966",1,2,484,2,2,"yes",0,86,11650,20,"RL","Pave","Reg","Lvl","Corner","Gtl","NAmes","NotNorm","1Fam","1Story",7,5,"Bet.1959.1987","Bet.1956.1986","Hip","CompShg","Plywood","Plywood","BrkCmn",2,2,"Slab","GasA",3,"Y","NotStandard",1472,0,0,1472,2,0,2,1,3,5,"Typ",1,"Paved",0,68,0,0,227,6,2006,"WD ","Normal",157500
1277,0,207,1484,0,1,0,2,2,3,4,1,"None",4,"Attchd","Bef.1966",2,1,319,2,2,"yes",0,47,16321,20,"RL","Pave","IR1","Lvl","CulDSac","Gtl","NAmes","Norm","1Fam","1Story",5,6,"Bef.1959","Bet.1986.2006","Gable","CompShg","MetalSd","MetalSd","None",2,2,"CBlock","GasA",2,"Y","Standard",1600,0,0,1600,1,0,2,1,2,6,"Typ",2,"Paved",288,258,0,0,0,12,2006,"WD ","Normal",207500
455,0,455,910,0,0,0,2,2,0,3,1,"None",0,"Detchd","Bef.1966",1,1,597,1,2,"yes",0,60,12144,50,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1.5Fin",4,6,"Bef.1959","Bef.1956","Gable","CompShg","BrkComm","Wd Sdng","None",2,2,"CBlock","GasA",3,"Y","Standard",910,611,0,1521,1,1,3,1,3,6,"NotTyp",0,"Paved",199,0,168,0,0,9,2006,"WD ","Normal",147500
0,0,0,0,0,0,0,0,0,0,0,0,"None",0,"Detchd","Bef.1966",1,2,625,2,2,"yes",0,60,7200,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,7,"Bef.1959","Bef.1956","Hip","CompShg","Wd Sdng","Wd Sdng","None",2,2,"CBlock","GasA",2,"Y","NotStandard",1040,0,0,1040,1,0,2,1,2,5,"Typ",0,"Paved",0,0,0,0,0,6,2006,"WD ","Normal",109500
0,0,0,0,0,0,0,0,0,0,0,0,"None",0,"Detchd","Bef.1966",1,2,400,2,1,"yes",0,60,8544,90,"RL","Pave","Reg","Lvl","Corner","Gtl","NAmes","Norm","Duplex","1Story",3,4,"Bef.1959","Bef.1956","Gable","CompShg","BrkFace","Stone","None",2,2,"Slab","Wall",1,"N","NotStandard",1040,0,0,1040,2,0,2,2,2,6,"Typ",0,"Paved",0,0,0,0,0,12,2006,"WD ","Normal",81400
0,0,0,0,340,0,0,0,0,0,0,0,"None",0,"Detchd","Bef.1966",1,2,400,2,2,"yes",0,67.1418386555281,8544,90,"RL","Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","Duplex","1Story",3,4,"Bef.1959","Bef.1956","Gable","CompShg","Stucco","Stucco","BrkFace",2,2,"Slab","Wall",1,"N","NotStandard",1040,0,0,1040,2,0,2,2,2,6,"Typ",0,"Paved",0,0,0,0,0,5,2006,"WD ","Normal",87500
0,0,1556,1556,0,0,0,2,1,0,1,1,"None",0,"None","None",0,0,0,0,0,"yes",0,75,8512,90,"RL","Pave","Reg","Lvl","Corner","Gtl","NAmes","Norm","Duplex","1Story",5,5,"Bet.1959.1987","Bet.1956.1986","Hip","CompShg","BrkFace","BrkFace","None",2,2,"CBlock","GasA",2,"Y","Standard",1556,0,0,1556,2,0,4,2,2,8,"Typ",0,"Paved",0,0,0,0,0,9,2006,"WD ","Normal",119000
0,0,716,716,0,0,0,1,2,0,1,1,"Grvl",0,"Detchd","Bef.1966",1,2,624,2,2,"yes",0,62,9856,70,"RM","Pave","Reg","Lvl","Corner","Gtl","OldTown","Norm","1Fam","2Story",5,8,"Bef.1959","Bet.1986.2006","Hip","CompShg","CemntBd","CmentBd","None",3,3,"PConc","GasA",4,"Y","NotStandard",1007,1007,0,2014,2,0,5,1,2,8,"Typ",0,"Paved",0,72,167,0,0,6,2006,"WD ","Normal",169000
0,0,686,686,0,0,0,2,2,0,1,1,"Grvl",0,"Detchd","Bef.1966",1,1,210,2,2,"yes",0,57,9906,70,"RM","Pave","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","2Story",4,4,"Bef.1959","Bef.1956","Gable","CompShg","MetalSd","MetalSd","None",2,2,"CBlock","GasA",1,"N","Standard",810,518,0,1328,1,0,3,1,2,8,"Typ",0,"Paved",0,172,60,0,0,9,2006,"WD ","Family",107000
276,0,936,1212,264,1,0,2,2,0,3,1,"Grvl",0,"Detchd","Bef.1966",1,1,240,2,2,"yes",0,60,9600,50,"RM","Pave","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1.5Fin",5,6,"Bef.1959","Bef.1956","Gable","CompShg","MetalSd","MetalSd","Stone",2,2,"CBlock","GasA",3,"Y","NotStandard",1226,442,0,1668,1,0,3,1,2,6,"Typ",0,"Paved",0,0,140,0,0,5,2006,"WD ","Normal",135000
381,0,399,780,0,0,1,2,2,0,3,1,"Grvl",0,"Detchd","Bef.1966",1,2,400,2,2,"yes",0,60,9600,50,"RM","Pave","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1.5Fin",6,8,"Bef.1959","Bet.1986.2006","Gable","CompShg","Wd Sdng","Wd Sdng","None",2,2,"BrkTil","GasA",4,"Y","Standard",940,476,0,1416,1,0,3,1,3,7,"Typ",0,"Paved",0,24,0,0,0,6,2006,"WD ","Normal",156500
16,0,712,728,0,0,1,2,3,0,2,1,"Grvl",4,"Detchd","Bef.1966",1,2,546,1,2,"yes",0,60,9600,70,"RM","Pave","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","2Story",7,7,"Bef.1959","Bet.1986.2006","Gable","CompShg","Wd Sdng","Wd Sdng","None",2,2,"BrkTil","GasA",4,"Y","Standard",832,809,0,1641,1,1,3,1,4,6,"Typ",1,"Paved",0,0,234,0,0,8,2006,"WD ","Normal",178000
208,0,504,712,0,1,0,2,2,0,3,1,"Grvl",0,"Detchd","Bet.1966.1992",4,2,576,2,2,"yes",0,58,6451,70,"RM","Pave","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","2Story",7,7,"Bef.1959","Bet.1956.1986","Gable","CompShg","AsbShng","Wd Sdng","None",2,2,"Stone","GasA",3,"Y","Standard",848,580,0,1428,1,0,4,1,2,7,"Typ",0,"Paved",264,0,84,0,0,5,2006,"WD ","Normal",139900
0,0,938,938,0,0,0,2,2,0,1,1,"Grvl",0,"Detchd","Bet.1992.2005",1,2,576,2,2,"yes",0,56,7745,190,"RM","Pave","Reg","Lvl","Inside","Gtl","OldTown","Norm","2fmCon","1.5Fin",4,6,"Bef.1959","Bef.1956","Gable","CompShg","MetalSd","MetalSd","None",3,2,"PConc","GasA",3,"N","Standard",1084,867,0,1951,2,0,4,2,1,9,"Typ",0,"NotPaved",0,6,28,0,0,4,2006,"WD ","Normal",111500
143,72,817,1032,0,0,0,2,1,0,4,3,"Grvl",0,"Detchd","Bet.1992.2005",1,1,280,2,2,"yes",2,56,7741,30,"RM","Pave","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1Story",6,5,"Bef.1959","Bef.1956","Gable","CompShg","MetalSd","MetalSd","None",2,2,"BrkTil","GasA",3,"N","NotStandard",1032,0,0,1032,1,0,2,1,2,5,"Typ",0,"Paved",0,0,112,0,0,6,2006,"COD","Abnorml",108000
0,0,636,636,0,0,0,1,1,0,1,1,"Grvl",0,"Detchd","Bef.1966",1,1,240,1,1,"yes",2,50,9000,70,"RM","Pave","Reg","Lvl","Corner","Gtl","OldTown","NotNorm","1Fam","2Story",5,6,"Bef.1959","Bet.1986.2006","Gable","CompShg","VinylSd","VinylSd","None",2,2,"BrkTil","GasA",2,"Y","NotStandard",1089,661,0,1750,1,0,3,1,4,8,"Typ",0,"NotPaved",0,0,293,0,0,6,2006,"WD ","Abnorml",124000
0,0,738,738,0,0,0,2,1,1,1,1,"Grvl",0,"Detchd","Bef.1966",1,1,216,2,2,"yes",0,42,7614,70,"RM","Pave","Reg","Lvl","Inside","Mod","OldTown","Norm","1Fam","2Story",3,5,"Bef.1959","Bef.1956","Gable","CompShg","MetalSd","MetalSd","None",2,2,"BrkTil","GasA",3,"Y","NotStandard",714,662,0,1376,1,0,2,1,2,7,"Typ",0,"NotPaved",0,0,104,0,225,3,2006,"WD ","Normal",96900
310,0,460,770,0,0,0,1,2,0,3,1,"None",0,"Detchd","Bef.1966",1,1,378,1,2,"yes",1,56,9576,50,"RM","Pave","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1.5Fin",6,7,"Bef.1959","Bef.1956","Gable","CompShg","VinylSd","VinylSd","None",2,2,"CBlock","GasA",2,"Y","Standard",885,297,0,1182,1,1,3,1,2,5,"Typ",0,"Paved",0,0,0,0,0,5,2006,"WD ","Normal",120000
256,0,906,1162,0,1,0,2,2,0,5,1,"None",0,"Attchd","Bef.1966",1,1,220,1,2,"yes",0,49,5820,20,"RM","Pave","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1Story",3,8,"Bef.1959","Bet.1986.2006","Gable","CompShg","VinylSd","VinylSd","None",2,3,"CBlock","GasA",4,"Y","Standard",1163,0,0,1163,1,0,3,1,2,6,"Typ",0,"Paved",142,98,0,0,0,7,2006,"WD ","Normal",126175
0,0,798,798,0,0,0,2,2,0,1,1,"None",0,"Detchd","Bef.1966",1,1,250,2,1,"yes",0,48,5747,30,"RM","Pave","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1Story",3,4,"Bef.1959","Bef.1956","Gable","CompShg","Wd Sdng","Wd Sdng","None",2,2,"PConc","GasA",3,"Y","Standard",840,0,0,840,1,0,2,1,1,5,"Typ",0,"NotPaved",112,0,0,0,0,6,2006,"WD ","Normal",64000
0,0,1020,1020,0,0,0,1,2,0,1,1,"Grvl",0,"Detchd","Bef.1966",1,1,440,1,1,"yes",0,69,9142,190,"RM","Pave","Reg","Lvl","Inside","Gtl","OldTown","Norm","2fmCon","2Story",6,8,"Bef.1959","Bef.1956","Gable","CompShg","AsbShng","AsbShng","None",2,1,"Stone","GasA",3,"N","NotStandard",908,1020,0,1928,2,0,4,2,1,9,"Typ",0,"Paved",0,60,112,0,0,4,2006,"WD ","Normal",137000
