"age","body_type","diet","drinks","drugs","education","height","income","last_online","offspring","orientation","pets","religion","sign","smokes","status","male","where_town","religion_modifer","sign_modifer","asian","black","hispanic_latin","indian","middle_eastern","native_american","pacific_islander","white","essay_link","essay_length","Class","tech","technology","math","computer","geek","science","fixing","climbing","matrix","electronic","internet","skiing","solving","nerdy","board","brain","shawshank","figuring","firefly","company","build","hobbies","golf","card","occasionally","guide","lists","section","recent","awesome","law","lol","justice","im","studying","animals","political","artist","spiritual","student","tattoos","health","education1","romance","dont","adult","teaching","haha","ipod","native","baseball","major","lover","school","psychology","loves","loyal","nyc","singing","kids"
26,"fit","mostly_anything","socially","never","graduated_from_college_university",68,"missing",1,"kids_missing","straight","likes_dogs_and_likes_cats","atheism","pisces","no","single",1,"san_francisco","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.88758403166028,"stem",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"fit","diet_missing","socially","never","graduated_from_college_university",69,"missing",264,"kids_missing","straight","pets_missing","religion_missing","gemini","smokes_missing","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,"thin","anything","socially","never","graduated_from_college_university",67,"inc70000",2,"doesnt_have_kids_and_doesnt_want_any","straight","pets_missing","other","sign_missing","no","single",0,"oakland","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.77764659363512,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"athletic","anything","socially","never","graduated_from_college_university",67,"missing",2,"doesnt_have_kids_but_wants_them","straight","pets_missing","religion_missing","leo","no","single",0,"oakland","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.7510451179718,"other",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,"average","diet_missing","socially","never","graduated_from_college_university",71,"missing",38,"doesnt_want_kids","straight","has_dogs_and_likes_cats","catholicism","pisces","no","single",1,"san_francisco","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.34277918933185,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
21,"body_type_missing","diet_missing","socially","sometimes","working_on_college_university",66,"missing",2,"kids_missing","gay","likes_dogs_and_has_cats","agnosticism","sign_missing","smokes_missing","single",0,"san_rafael","and_laughing_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.67322312112171,"other",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,"fit","mostly_anything","rarely","never","graduated_from_masters_program",73,"missing",1,"doesnt_have_kids","straight","likes_dogs_and_likes_cats","religion_missing","leo","no","single",1,"san_mateo","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.00760061395185,"stem",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"thin","strictly_vegetarian","socially","never","graduated_from_masters_program",64,"missing",22,"kids_missing","straight","pets_missing","atheism","scorpio","when_drinking","single",0,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.87523208727658,"stem",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"thin","anything","socially","never","graduated_from_masters_program",65,"missing",5,"kids_missing","straight","likes_dogs_and_likes_cats","religion_missing","cancer","no","single",0,"san_mateo","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.02108396428914,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,"fit","strictly_other","socially","drugs_missing","working_on_college_university",67,"missing",3,"doesnt_have_kids_and_doesnt_want_any","gay","pets_missing","other","gemini","sometimes","single",1,"oakland","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.50439155916124,"other",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46,"athletic","diet_missing","socially","never","graduated_from_masters_program",73,"missing",1,"doesnt_have_kids_but_wants_them","straight","pets_missing","christianity","sign_missing","no","single",1,"san_francisco","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,8.45105338891169,"other",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,"average","mostly_anything","socially","never","working_on_college_university",65,"missing",2,"kids_missing","straight","likes_dogs_and_likes_cats","buddhism","leo","no","single",0,"castro_valley","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.64118216974059,"other",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,"thin","diet_missing","drinks_missing","drugs_missing","graduated_from_college_university",71,"missing",2,"kids_missing","straight","pets_missing","judaism","sign_missing","smokes_missing","single",1,"san_francisco","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.1276936993474,"other",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,"athletic","diet_missing","socially","never","graduated_from_masters_program",72,"missing",21,"kids_missing","straight","pets_missing","judaism","aries","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,4.48863636973214,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,"body_type_missing","strictly_anything","socially","never","graduated_from_college_university",60,"missing",2,"doesnt_have_kids_but_might_want_them","straight","pets_missing","religion_missing","sign_missing","no","single",0,"alameda","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,5.8111409929767,"stem",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,"average","anything","rarely","never","graduated_from_two_year_college",71,"inc70000",1,"has_kids","straight","has_dogs","catholicism","gemini","no","single",1,"novato","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.62851762657506,"other",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
44,"athletic","mostly_vegetarian","socially","sometimes","working_on_space_camp",65,"inc1000000",2,"doesnt_want_kids","straight","pets_missing","other","aries","when_drinking","single",0,"berkeley","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.45182223652793,"other",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,"athletic","mostly_anything","socially","never","working_on_law_school",68,"missing",11,"kids_missing","straight","likes_dogs_and_dislikes_cats","atheism","cancer","no","single",1,"san_francisco","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.30261897574491,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,"fit","mostly_vegetarian","socially","never","graduated_from_masters_program",67,"missing",1,"kids_missing","straight","likes_dogs_and_likes_cats","agnosticism","sagittarius","no","single",0,"san_francisco","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,8.29129585190541,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"thin","vegetarian","socially","never","graduated_from_med_school",70,"missing",3,"kids_missing","straight","likes_dogs_and_likes_cats","agnosticism","cancer","no","single",0,"san_francisco","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.72356247227797,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"average","anything","socially","drugs_missing","ed_missing",64,"inc50000",6,"has_a_kid","gay","likes_dogs_and_likes_cats","buddhism","leo","trying_to_quit","single",0,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.75876054415766,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,"body_type_missing","mostly_anything","often","never","graduated_from_masters_program",73,"missing",326,"kids_missing","straight","pets_missing","christianity","taurus","no","single",1,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,1,8.30474226964077,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"athletic","diet_missing","socially","never","graduated_from_masters_program",68,"missing",1,"kids_missing","straight","pets_missing","christianity","sagittarius","no","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.45703208912238,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,"average","mostly_anything","socially","never","working_on_college_university",69,"missing",203,"has_a_kid","straight","pets_missing","christianity","cancer","no","single",1,"martinez","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.24669594371856,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
21,"a_little_extra","mostly_anything","socially","never","dropped_out_of_college_university",71,"missing",24,"doesnt_have_kids_but_might_want_them","straight","likes_dogs","christianity","sagittarius","no","single",1,"san_pablo","and_somewhat_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,1,7.74716496652033,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,"body_type_missing","mostly_vegetarian","socially","drugs_missing","graduated_from_law_school",66,"missing",2,"kids_missing","straight","pets_missing","agnosticism","aries","no","single",1,"daly_city","and_very_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,8.31483217928456,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"athletic","diet_missing","socially","never","graduated_from_college_university",77,"missing",1,"kids_missing","straight","likes_dogs_and_likes_cats","religion_missing","sagittarius","no","single",1,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.24992553671799,"stem",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"athletic","mostly_anything","socially","drugs_missing","graduated_from_college_university",74,"missing",64,"kids_missing","straight","pets_missing","religion_missing","sign_missing","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.66622192566273,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,"average","diet_missing","socially","never","graduated_from_college_university",62,"inc80000",2,"kids_missing","straight","pets_missing","buddhism","aries","no","single",1,"pleasant_hill","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.2291138777933,"stem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"fit","strictly_other","socially","drugs_missing","dropped_out_of_college_university",69,"missing",2,"might_want_kids","straight","likes_dogs_and_likes_cats","other","taurus","when_drinking","single",1,"oakland","and_laughing_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.11809719804135,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"athletic","mostly_anything","socially","never","graduated_from_college_university",67,"missing",76,"doesnt_have_kids","straight","pets_missing","religion_missing","virgo","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"thin","mostly_anything","socially","never","graduated_from_masters_program",71,"missing",2,"doesnt_have_kids","straight","likes_dogs_and_likes_cats","atheism","leo","no","single",1,"oakland","and_somewhat_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.17526610411206,"stem",1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,"athletic","anything","socially","sometimes","working_on_college_university",72,"missing",3,"kids_missing","straight","has_dogs_and_has_cats","agnosticism","scorpio","no","single",1,"berkeley","and_very_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.31188616407716,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
23,"thin","diet_missing","rarely","never","graduated_from_college_university",71,"inc20000",17,"kids_missing","gay","likes_dogs_and_has_cats","religion_missing","sagittarius","no","seeing_someone",1,"half_moon_bay","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.74759683869289,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,"average","diet_missing","socially","drugs_missing","graduated_from_college_university",62,"missing",230,"doesnt_want_kids","straight","has_dogs_and_likes_cats","religion_missing","capricorn","no","single",0,"mill_valley","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.81359155295243,"other",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
26,"fit","strictly_anything","socially","never","graduated_from_college_university",75,"missing",1,"kids_missing","straight","likes_dogs_and_has_cats","other","scorpio","no","single",1,"walnut_creek","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.98412195870293,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
43,"fit","mostly_anything","often","drugs_missing","graduated_from_college_university",68,"inc70000",6,"has_kids","straight","pets_missing","religion_missing","sagittarius","no","single",0,"emeryville","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.54274354536855,"other",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,"average","anything","socially","never","working_on_masters_program",66,"missing",0,"kids_missing","straight","pets_missing","christianity","capricorn","no","single",1,"berkeley","and_somewhat_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.10002716662926,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,"average","mostly_anything","rarely","never","graduated_from_two_year_college",77,"missing",47,"doesnt_have_kids_but_might_want_them","straight","likes_dogs_and_likes_cats","other","scorpio","trying_to_quit","single",1,"oakland","and_somewhat_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.5109777520141,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"athletic","diet_missing","often","never","graduated_from_college_university",73,"missing",1,"kids_missing","straight","pets_missing","religion_missing","sign_missing","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,1,8.25582842728183,"stem",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
42,"used_up","diet_missing","desperately","sometimes","graduated_from_ph_d_program",76,"missing",246,"has_kids","straight","pets_missing","buddhism","sign_missing","smokes_missing","married",1,"san_rafael","and_laughing_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.82883452758809,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
23,"fit","strictly_anything","socially","never","graduated_from_college_university",67,"missing",5,"doesnt_have_kids","straight","likes_dogs_and_likes_cats","agnosticism","aries","no","single",1,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,7.98684490116138,"other",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
45,"athletic","vegan","socially","never","graduated_from_masters_program",72,"inc60000",138,"kids_missing","straight","likes_dogs_and_has_cats","agnosticism","cancer","no","single",1,"vallejo","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,8.36730010184162,"other",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"average","strictly_anything","socially","sometimes","graduated_from_college_university",69,"missing",2,"kids_missing","straight","pets_missing","religion_missing","leo","when_drinking","single",0,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.51323011091231,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"thin","diet_missing","not_at_all","never","ed_missing",66,"missing",45,"kids_missing","straight","has_dogs_and_has_cats","christianity","aries","trying_to_quit","single",0,"hayward","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.51697722460432,"other",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,"average","mostly_anything","socially","never","graduated_from_college_university",66,"missing",1,"kids_missing","straight","likes_dogs","christianity","taurus","no","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.48211892355212,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,"thin","diet_missing","often","sometimes","working_on_college_university",63,"inc20000",11,"kids_missing","gay","pets_missing","religion_missing","cancer","sometimes","single",0,"oakland","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.81963630236759,"other",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
24,"average","mostly_anything","socially","never","graduated_from_masters_program",65,"missing",7,"doesnt_want_kids","straight","has_dogs_and_likes_cats","religion_missing","virgo","no","single",0,"oakland","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.55642796944025,"other",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,"fit","diet_missing","socially","sometimes","working_on_ph_d_program",68,"missing",1,"doesnt_want_kids","straight","likes_dogs_and_likes_cats","agnosticism","aries","no","single",1,"san_anselmo","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,8.08517874807454,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,"thin","diet_missing","socially","never","graduated_from_college_university",69,"missing",291,"doesnt_want_kids","gay","likes_dogs_and_likes_cats","catholicism","sign_missing","no","single",1,"san_francisco","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"thin","strictly_vegetarian","rarely","never","graduated_from_two_year_college",69,"missing",1,"kids_missing","bisexual","pets_missing","religion_missing","sign_missing","no","single",0,"martinez","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,1,8.95467362895641,"other",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,"average","mostly_anything","socially","never","graduated_from_college_university",68,"missing",1,"doesnt_have_kids","straight","has_dogs_and_has_cats","other","libra","no","single",0,"redwood_city","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.04053639021596,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,"athletic","mostly_anything","socially","never","working_on_college_university",75,"missing",87,"kids_missing","bisexual","has_dogs","catholicism","sign_missing","sometimes","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.36990098282823,"other",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,"skinny","mostly_vegetarian","socially","never","working_on_college_university",76,"missing",1,"doesnt_have_kids","straight","pets_missing","buddhism","libra","no","single",1,"emeryville","and_somewhat_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,8.32263709695394,"other",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
